"name","region","country","date","Value"
Recovered Cases,Sub-Saharan Africa,South Africa,2021-03-17 00:00:00,1055.0000
Recovered Cases,Sub-Saharan Africa,Somalia,2021-03-17 00:00:00,23.0000
Recovered Cases,East Asia & Pacific,Solomon Islands,2021-03-17 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Slovenia,2021-03-17 00:00:00,1203.0000
Recovered Cases,Europe & Central Asia,Slovakia,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Singapore,2021-03-17 00:00:00,17.0000
Recovered Cases,Sub-Saharan Africa,Sierra Leone,2021-03-17 00:00:00,1.0000
Recovered Cases,Sub-Saharan Africa,Seychelles,2021-03-17 00:00:00,17.0000
Recovered Cases,Europe & Central Asia,Serbia,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Senegal,2021-03-17 00:00:00,279.0000
Recovered Cases,Middle East & North Africa,Saudi Arabia,2021-03-17 00:00:00,231.0000
Recovered Cases,Sub-Saharan Africa,Sao Tome and Principe,2021-03-17 00:00:00,13.0000
Recovered Cases,Europe & Central Asia,San Marino,2021-03-17 00:00:00,38.0000
Recovered Cases,East Asia & Pacific,Samoa,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Saint Vincent and the Grenadines,2021-03-17 00:00:00,375.0000
Recovered Cases,Latin America & The Caribbean,Saint Lucia,2021-03-17 00:00:00,17.0000
Recovered Cases,Latin America & The Caribbean,Saint Kitts and Nevis,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Rwanda,2021-03-17 00:00:00,102.0000
Recovered Cases,Europe & Central Asia,Russia,2021-03-17 00:00:00,10610.0000
Recovered Cases,Europe & Central Asia,Romania,2021-03-17 00:00:00,3421.0000
Recovered Cases,Middle East & North Africa,Qatar,2021-03-17 00:00:00,288.0000
Recovered Cases,Europe & Central Asia,Portugal,2021-03-17 00:00:00,1058.0000
Recovered Cases,Europe & Central Asia,Poland,2021-03-17 00:00:00,6001.0000
Recovered Cases,East Asia & Pacific,Philippines,2021-03-17 00:00:00,363.0000
Recovered Cases,Latin America & The Caribbean,Peru,2021-03-17 00:00:00,17372.0000
Recovered Cases,Latin America & The Caribbean,Paraguay,2021-03-17 00:00:00,1501.0000
Recovered Cases,East Asia & Pacific,Papua New Guinea,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Panama,2021-03-17 00:00:00,620.0000
Recovered Cases,South Asia,Pakistan,2021-03-17 00:00:00,1634.0000
Recovered Cases,Middle East & North Africa,Oman,2021-03-17 00:00:00,516.0000
Recovered Cases,Europe & Central Asia,Norway,2021-03-17 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,North Macedonia,2021-03-17 00:00:00,339.0000
Recovered Cases,Sub-Saharan Africa,Nigeria,2021-03-17 00:00:00,323.0000
Recovered Cases,Sub-Saharan Africa,Niger,2021-03-17 00:00:00,9.0000
Recovered Cases,Latin America & The Caribbean,Nicaragua,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,New Zealand,2021-03-17 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Netherlands,2021-03-17 00:00:00,66.0000
Recovered Cases,South Asia,Nepal,2021-03-17 00:00:00,55.0000
Recovered Cases,Sub-Saharan Africa,Namibia,2021-03-17 00:00:00,149.0000
Recovered Cases,Sub-Saharan Africa,Mozambique,2021-03-17 00:00:00,532.0000
Recovered Cases,Middle East & North Africa,Morocco,2021-03-17 00:00:00,578.0000
Recovered Cases,Europe & Central Asia,Montenegro,2021-03-17 00:00:00,651.0000
Recovered Cases,East Asia & Pacific,Mongolia,2021-03-17 00:00:00,81.0000
Recovered Cases,Europe & Central Asia,Monaco,2021-03-17 00:00:00,13.0000
Recovered Cases,Europe & Central Asia,Moldova,2021-03-17 00:00:00,1345.0000
Recovered Cases,East Asia & Pacific,Micronesia,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Mexico,2021-03-17 00:00:00,4295.0000
Recovered Cases,Sub-Saharan Africa,Mauritius,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Mauritania,2021-03-17 00:00:00,15.0000
Recovered Cases,East Asia & Pacific,Marshall Islands,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Malta,2021-03-17 00:00:00,193.0000
Recovered Cases,Sub-Saharan Africa,Mali,2021-03-17 00:00:00,30.0000
Recovered Cases,South Asia,Maldives,2021-03-17 00:00:00,177.0000
Recovered Cases,East Asia & Pacific,Malaysia,2021-03-17 00:00:00,1346.0000
Recovered Cases,Sub-Saharan Africa,Malawi,2021-03-17 00:00:00,294.0000
Recovered Cases,Sub-Saharan Africa,Madagascar,2021-03-17 00:00:00,56.0000
Recovered Cases,Europe & Central Asia,Luxembourg,2021-03-17 00:00:00,138.0000
Recovered Cases,Europe & Central Asia,Lithuania,2021-03-17 00:00:00,366.0000
Recovered Cases,Europe & Central Asia,Liechtenstein,2021-03-17 00:00:00,2.0000
Recovered Cases,Middle East & North Africa,Libya,2021-03-17 00:00:00,1155.0000
Recovered Cases,Sub-Saharan Africa,Liberia,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Lesotho,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Lebanon,2021-03-17 00:00:00,1685.0000
Recovered Cases,Europe & Central Asia,Latvia,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Laos,2021-03-17 00:00:00,3.0000
Recovered Cases,East Asia & Pacific,Kyrgyzstan,2021-03-17 00:00:00,51.0000
Recovered Cases,Middle East & North Africa,Kuwait,2021-03-17 00:00:00,1452.0000
Recovered Cases,Europe & Central Asia,Kosovo,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,"Korea, South",2021-03-17 00:00:00,364.0000
Recovered Cases,Sub-Saharan Africa,Kenya,2021-03-17 00:00:00,280.0000
Recovered Cases,Europe & Central Asia,Kazakhstan,2021-03-17 00:00:00,993.0000
Recovered Cases,Middle East & North Africa,Jordan,2021-03-17 00:00:00,5733.0000
Recovered Cases,East Asia & Pacific,Japan,2021-03-17 00:00:00,1201.0000
Recovered Cases,Latin America & The Caribbean,Jamaica,2021-03-17 00:00:00,102.0000
Recovered Cases,Europe & Central Asia,Italy,2021-03-17 00:00:00,19716.0000
Recovered Cases,Middle East & North Africa,Israel,2021-03-17 00:00:00,3383.0000
Recovered Cases,Europe & Central Asia,Ireland,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Iraq,2021-03-17 00:00:00,3591.0000
Recovered Cases,Middle East & North Africa,Iran,2021-03-17 00:00:00,7701.0000
Recovered Cases,East Asia & Pacific,Indonesia,2021-03-17 00:00:00,9010.0000
Recovered Cases,South Asia,India,2021-03-17 00:00:00,17741.0000
Recovered Cases,Europe & Central Asia,Iceland,2021-03-17 00:00:00,1.0000
Recovered Cases,Europe & Central Asia,Hungary,2021-03-17 00:00:00,2382.0000
Recovered Cases,Latin America & The Caribbean,Honduras,2021-03-17 00:00:00,27.0000
Recovered Cases,Europe & Central Asia,Holy See,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Haiti,2021-03-17 00:00:00,127.0000
Recovered Cases,Latin America & The Caribbean,Guyana,2021-03-17 00:00:00,22.0000
Recovered Cases,Sub-Saharan Africa,Guinea-Bissau,2021-03-17 00:00:00,15.0000
Recovered Cases,Sub-Saharan Africa,Guinea,2021-03-17 00:00:00,82.0000
Recovered Cases,Latin America & The Caribbean,Guatemala,2021-03-17 00:00:00,475.0000
Recovered Cases,Latin America & The Caribbean,Grenada,2021-03-17 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Greece,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Ghana,2021-03-17 00:00:00,266.0000
Recovered Cases,Europe & Central Asia,Germany,2021-03-17 00:00:00,511.0000
Recovered Cases,Europe & Central Asia,Georgia,2021-03-17 00:00:00,313.0000
Recovered Cases,Sub-Saharan Africa,Gambia,2021-03-17 00:00:00,95.0000
Recovered Cases,Sub-Saharan Africa,Gabon,2021-03-17 00:00:00,322.0000
Recovered Cases,Europe & Central Asia,France,2021-03-17 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Finland,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Fiji,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Ethiopia,2021-03-17 00:00:00,531.0000
Recovered Cases,Sub-Saharan Africa,Eswatini,2021-03-17 00:00:00,44.0000
Recovered Cases,Europe & Central Asia,Estonia,2021-03-17 00:00:00,367.0000
Recovered Cases,Sub-Saharan Africa,Eritrea,2021-03-17 00:00:00,39.0000
Recovered Cases,Sub-Saharan Africa,Equatorial Guinea,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,El Salvador,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Egypt,2021-03-17 00:00:00,335.0000
Recovered Cases,Latin America & The Caribbean,Ecuador,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Dominican Republic,2021-03-17 00:00:00,586.0000
Recovered Cases,Latin America & The Caribbean,Dominica,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Djibouti,2021-03-17 00:00:00,9.0000
Recovered Cases,Europe & Central Asia,Denmark,2021-03-17 00:00:00,628.0000
Recovered Cases,Europe & Central Asia,Czechia,2021-03-17 00:00:00,547.0000
Recovered Cases,Europe & Central Asia,Cyprus,2021-03-17 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Cuba,2021-03-17 00:00:00,940.0000
Recovered Cases,Europe & Central Asia,Croatia,2021-03-17 00:00:00,418.0000
Recovered Cases,Sub-Saharan Africa,Cote d'Ivoire,2021-03-17 00:00:00,376.0000
Recovered Cases,Latin America & The Caribbean,Costa Rica,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Congo (Kinshasa),2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Congo (Brazzaville),2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Comoros,2021-03-17 00:00:00,6.0000
Recovered Cases,Latin America & The Caribbean,Colombia,2021-03-17 00:00:00,3288.0000
Recovered Cases,East Asia & Pacific,China,2021-03-17 00:00:00,36.0000
Recovered Cases,Latin America & The Caribbean,Chile,2021-03-17 00:00:00,5442.0000
Recovered Cases,Sub-Saharan Africa,Chad,2021-03-17 00:00:00,18.0000
Recovered Cases,Sub-Saharan Africa,Central African Republic,2021-03-17 00:00:00,0.0000
Recovered Cases,North America,Canada,2021-03-17 00:00:00,3183.0000
Recovered Cases,Sub-Saharan Africa,Cameroon,2021-03-17 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Cambodia,2021-03-17 00:00:00,58.0000
Recovered Cases,Sub-Saharan Africa,Cabo Verde,2021-03-17 00:00:00,50.0000
Recovered Cases,Sub-Saharan Africa,Burundi,2021-03-17 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Burma,2021-03-17 00:00:00,7.0000
Recovered Cases,Sub-Saharan Africa,Burkina Faso,2021-03-17 00:00:00,4.0000
Recovered Cases,Europe & Central Asia,Bulgaria,2021-03-17 00:00:00,1641.0000
Recovered Cases,East Asia & Pacific,Brunei,2021-03-17 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Malta,2021-03-18 00:00:00,334.0000
Recovered Cases,Sub-Saharan Africa,Mali,2021-03-18 00:00:00,18.0000
Recovered Cases,South Asia,Maldives,2021-03-18 00:00:00,123.0000
Recovered Cases,East Asia & Pacific,Malaysia,2021-03-18 00:00:00,1503.0000
Recovered Cases,Sub-Saharan Africa,Malawi,2021-03-18 00:00:00,348.0000
Recovered Cases,Sub-Saharan Africa,Madagascar,2021-03-18 00:00:00,80.0000
Recovered Cases,Europe & Central Asia,Luxembourg,2021-03-18 00:00:00,269.0000
Recovered Cases,Europe & Central Asia,Lithuania,2021-03-18 00:00:00,438.0000
Recovered Cases,Europe & Central Asia,Liechtenstein,2021-03-18 00:00:00,1.0000
Recovered Cases,Middle East & North Africa,Libya,2021-03-18 00:00:00,1235.0000
Recovered Cases,Sub-Saharan Africa,Liberia,2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Lesotho,2021-03-18 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Lebanon,2021-03-18 00:00:00,2642.0000
Recovered Cases,Europe & Central Asia,Latvia,2021-03-18 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Laos,2021-03-18 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Kyrgyzstan,2021-03-18 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Kuwait,2021-03-18 00:00:00,1276.0000
Recovered Cases,Europe & Central Asia,Kosovo,2021-03-18 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,"Korea, South",2021-03-18 00:00:00,345.0000
Recovered Cases,Sub-Saharan Africa,Kenya,2021-03-18 00:00:00,142.0000
Recovered Cases,Europe & Central Asia,Kazakhstan,2021-03-18 00:00:00,938.0000
Recovered Cases,Middle East & North Africa,Jordan,2021-03-18 00:00:00,4584.0000
Recovered Cases,East Asia & Pacific,Japan,2021-03-18 00:00:00,1115.0000
Recovered Cases,Latin America & The Caribbean,Jamaica,2021-03-18 00:00:00,142.0000
Recovered Cases,Europe & Central Asia,Italy,2021-03-18 00:00:00,15976.0000
Recovered Cases,Middle East & North Africa,Israel,2021-03-18 00:00:00,4373.0000
Recovered Cases,Europe & Central Asia,Ireland,2021-03-18 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Iraq,2021-03-18 00:00:00,3892.0000
Recovered Cases,Middle East & North Africa,Iran,2021-03-18 00:00:00,7316.0000
Recovered Cases,East Asia & Pacific,Indonesia,2021-03-18 00:00:00,6285.0000
Recovered Cases,South Asia,India,2021-03-18 00:00:00,20654.0000
Recovered Cases,Europe & Central Asia,Iceland,2021-03-18 00:00:00,1.0000
Recovered Cases,Europe & Central Asia,Hungary,2021-03-18 00:00:00,1834.0000
Recovered Cases,Latin America & The Caribbean,Honduras,2021-03-18 00:00:00,89.0000
Recovered Cases,Europe & Central Asia,Holy See,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Haiti,2021-03-18 00:00:00,112.0000
Recovered Cases,Latin America & The Caribbean,Guyana,2021-03-18 00:00:00,49.0000
Recovered Cases,Sub-Saharan Africa,Guinea-Bissau,2021-03-18 00:00:00,15.0000
Recovered Cases,Sub-Saharan Africa,Guinea,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Guatemala,2021-03-18 00:00:00,435.0000
Recovered Cases,Latin America & The Caribbean,Grenada,2021-03-18 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Greece,2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Ghana,2021-03-18 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Germany,2021-03-18 00:00:00,17857.0000
Recovered Cases,Europe & Central Asia,Georgia,2021-03-18 00:00:00,378.0000
Recovered Cases,Sub-Saharan Africa,Gambia,2021-03-18 00:00:00,66.0000
Recovered Cases,Sub-Saharan Africa,Gabon,2021-03-18 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,France,2021-03-18 00:00:00,2903.0000
Recovered Cases,Europe & Central Asia,Finland,2021-03-18 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Fiji,2021-03-18 00:00:00,4.0000
Recovered Cases,Sub-Saharan Africa,Ethiopia,2021-03-18 00:00:00,330.0000
Recovered Cases,Sub-Saharan Africa,Eswatini,2021-03-18 00:00:00,51.0000
Recovered Cases,Europe & Central Asia,Estonia,2021-03-18 00:00:00,3947.0000
Recovered Cases,Sub-Saharan Africa,Eritrea,2021-03-18 00:00:00,63.0000
Recovered Cases,Sub-Saharan Africa,Equatorial Guinea,2021-03-18 00:00:00,127.0000
Recovered Cases,Latin America & The Caribbean,El Salvador,2021-03-18 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Egypt,2021-03-18 00:00:00,399.0000
Recovered Cases,Latin America & The Caribbean,Ecuador,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Dominican Republic,2021-03-18 00:00:00,532.0000
Recovered Cases,Latin America & The Caribbean,Dominica,2021-03-18 00:00:00,0.0000
Recovered Cases,Middle East & North Africa,Djibouti,2021-03-18 00:00:00,15.0000
Recovered Cases,Europe & Central Asia,Denmark,2021-03-18 00:00:00,606.0000
Recovered Cases,Europe & Central Asia,Czechia,2021-03-18 00:00:00,467.0000
Recovered Cases,Europe & Central Asia,Cyprus,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Cuba,2021-03-18 00:00:00,828.0000
Recovered Cases,Europe & Central Asia,Croatia,2021-03-18 00:00:00,554.0000
Recovered Cases,Sub-Saharan Africa,Cote d'Ivoire,2021-03-18 00:00:00,436.0000
Recovered Cases,Latin America & The Caribbean,Costa Rica,2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Congo (Kinshasa),2021-03-18 00:00:00,602.0000
Recovered Cases,Sub-Saharan Africa,Congo (Brazzaville),2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Comoros,2021-03-18 00:00:00,6.0000
Recovered Cases,Latin America & The Caribbean,Colombia,2021-03-18 00:00:00,4433.0000
Recovered Cases,East Asia & Pacific,China,2021-03-18 00:00:00,30.0000
Recovered Cases,Latin America & The Caribbean,Chile,2021-03-18 00:00:00,3673.0000
Recovered Cases,Sub-Saharan Africa,Chad,2021-03-18 00:00:00,28.0000
Recovered Cases,Sub-Saharan Africa,Central African Republic,2021-03-18 00:00:00,18.0000
Recovered Cases,North America,Canada,2021-03-18 00:00:00,2890.0000
Recovered Cases,Sub-Saharan Africa,Cameroon,2021-03-18 00:00:00,0.0000
Recovered Cases,East Asia & Pacific,Cambodia,2021-03-18 00:00:00,19.0000
Recovered Cases,Sub-Saharan Africa,Cabo Verde,2021-03-18 00:00:00,47.0000
Recovered Cases,Sub-Saharan Africa,Burundi,2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Burma,2021-03-18 00:00:00,3.0000
Recovered Cases,Sub-Saharan Africa,Burkina Faso,2021-03-18 00:00:00,20.0000
Recovered Cases,Europe & Central Asia,Bulgaria,2021-03-18 00:00:00,1584.0000
Recovered Cases,East Asia & Pacific,Brunei,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Brazil,2021-03-18 00:00:00,57121.0000
Recovered Cases,Sub-Saharan Africa,Botswana,2021-03-18 00:00:00,1212.0000
Recovered Cases,Latin America & The Caribbean,Bosnia and Herzegovina,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Bolivia,2021-03-18 00:00:00,2199.0000
Recovered Cases,South Asia,Bhutan,2021-03-18 00:00:00,1.0000
Recovered Cases,Sub-Saharan Africa,Benin,2021-03-18 00:00:00,0.0000
Recovered Cases,Latin America & The Caribbean,Belize,2021-03-18 00:00:00,4.0000
Recovered Cases,Europe & Central Asia,Belgium,2021-03-18 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Belarus,2021-03-18 00:00:00,1319.0000
Recovered Cases,Latin America & The Caribbean,Barbados,2021-03-18 00:00:00,0.0000
Recovered Cases,South Asia,Bangladesh,2021-03-18 00:00:00,1234.0000
Recovered Cases,Middle East & North Africa,Bahrain,2021-03-18 00:00:00,623.0000
Recovered Cases,Latin America & The Caribbean,Bahamas,2021-03-18 00:00:00,0.0000
Recovered Cases,Europe & Central Asia,Azerbaijan,2021-03-18 00:00:00,256.0000
Recovered Cases,Europe & Central Asia,Austria,2021-03-18 00:00:00,2270.0000
Recovered Cases,East Asia & Pacific,Australia,2021-03-18 00:00:00,1.0000
Recovered Cases,Europe & Central Asia,Armenia,2021-03-18 00:00:00,273.0000
Recovered Cases,Latin America & The Caribbean,Argentina,2021-03-18 00:00:00,6756.0000
Recovered Cases,Latin America & The Caribbean,Antigua and Barbuda,2021-03-18 00:00:00,0.0000
Recovered Cases,Sub-Saharan Africa,Angola,2021-03-18 00:00:00,4.0000
Recovered Cases,Europe & Central Asia,Andorra,2021-03-18 00:00:00,21.0000
Recovered Cases,Middle East & North Africa,Algeria,2021-03-18 00:00:00,128.0000
Confirmed Cases,South Asia,Afghanistan,2021-03-18 00:00:00,28.0000
Confirmed Cases,Europe & Central Asia,Albania,2021-03-18 00:00:00,590.0000
Confirmed Cases,Middle East & North Africa,Algeria,2021-03-18 00:00:00,154.0000
Confirmed Cases,Europe & Central Asia,Andorra,2021-03-18 00:00:00,33.0000
Confirmed Cases,Sub-Saharan Africa,Angola,2021-03-18 00:00:00,69.0000
Confirmed Cases,Latin America & The Caribbean,Antigua and Barbuda,2021-03-18 00:00:00,16.0000
Confirmed Cases,Latin America & The Caribbean,Argentina,2021-03-18 00:00:00,8328.0000
Confirmed Cases,Europe & Central Asia,Armenia,2021-03-18 00:00:00,1024.0000
Confirmed Cases,East Asia & Pacific,Australia,2021-03-18 00:00:00,17.0000
Confirmed Cases,Europe & Central Asia,Austria,2021-03-18 00:00:00,3357.0000
Confirmed Cases,Latin America & The Caribbean,El Salvador,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Equatorial Guinea,2021-03-18 00:00:00,63.0000
Confirmed Cases,Sub-Saharan Africa,Eritrea,2021-03-18 00:00:00,17.0000
Confirmed Cases,Europe & Central Asia,Estonia,2021-03-18 00:00:00,1700.0000
Confirmed Cases,Sub-Saharan Africa,Eswatini,2021-03-18 00:00:00,10.0000
Confirmed Cases,Sub-Saharan Africa,Ethiopia,2021-03-18 00:00:00,2057.0000
Confirmed Cases,East Asia & Pacific,Fiji,2021-03-18 00:00:00,1.0000
Confirmed Cases,Europe & Central Asia,Finland,2021-03-18 00:00:00,804.0000
Confirmed Cases,Europe & Central Asia,France,2021-03-18 00:00:00,35061.0000
Confirmed Cases,Sub-Saharan Africa,Gabon,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Gambia,2021-03-18 00:00:00,37.0000
Confirmed Cases,Europe & Central Asia,Georgia,2021-03-18 00:00:00,369.0000
Confirmed Cases,Europe & Central Asia,Germany,2021-03-18 00:00:00,28489.0000
Confirmed Cases,Sub-Saharan Africa,Ghana,2021-03-18 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Greece,2021-03-18 00:00:00,3070.0000
Confirmed Cases,Latin America & The Caribbean,Grenada,2021-03-18 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Guatemala,2021-03-18 00:00:00,898.0000
Confirmed Cases,Sub-Saharan Africa,Guinea,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Guinea-Bissau,2021-03-18 00:00:00,30.0000
Confirmed Cases,Latin America & The Caribbean,Guyana,2021-03-18 00:00:00,120.0000
Confirmed Cases,Latin America & The Caribbean,Haiti,2021-03-18 00:00:00,17.0000
Confirmed Cases,Europe & Central Asia,Holy See,2021-03-18 00:00:00,0.0000
Confirmed Cases,Latin America & The Caribbean,Honduras,2021-03-18 00:00:00,525.0000
Confirmed Cases,Europe & Central Asia,Hungary,2021-03-18 00:00:00,6502.0000
Confirmed Cases,Europe & Central Asia,Iceland,2021-03-18 00:00:00,2.0000
Confirmed Cases,South Asia,India,2021-03-18 00:00:00,39726.0000
Confirmed Cases,East Asia & Pacific,Indonesia,2021-03-18 00:00:00,6570.0000
Confirmed Cases,Middle East & North Africa,Iran,2021-03-18 00:00:00,7530.0000
Confirmed Cases,Middle East & North Africa,Iraq,2021-03-18 00:00:00,5443.0000
Confirmed Cases,Europe & Central Asia,Ireland,2021-03-18 00:00:00,581.0000
Confirmed Cases,Middle East & North Africa,Israel,2021-03-18 00:00:00,1384.0000
Confirmed Cases,Europe & Central Asia,Italy,2021-03-18 00:00:00,24901.0000
Confirmed Cases,Latin America & The Caribbean,Jamaica,2021-03-18 00:00:00,638.0000
Confirmed Cases,East Asia & Pacific,Japan,2021-03-18 00:00:00,1460.0000
Confirmed Cases,Middle East & North Africa,Jordan,2021-03-18 00:00:00,9192.0000
Confirmed Cases,Europe & Central Asia,Kazakhstan,2021-03-18 00:00:00,1314.0000
Confirmed Cases,Sub-Saharan Africa,Kenya,2021-03-18 00:00:00,1225.0000
Confirmed Cases,East Asia & Pacific,"Korea, South",2021-03-18 00:00:00,463.0000
Confirmed Cases,Europe & Central Asia,Kosovo,2021-03-18 00:00:00,0.0000
Confirmed Cases,Middle East & North Africa,Kuwait,2021-03-18 00:00:00,1394.0000
Confirmed Cases,East Asia & Pacific,Kyrgyzstan,2021-03-18 00:00:00,0.0000
Confirmed Cases,East Asia & Pacific,Laos,2021-03-18 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Latvia,2021-03-18 00:00:00,482.0000
Confirmed Cases,Middle East & North Africa,Lebanon,2021-03-18 00:00:00,3757.0000
Confirmed Cases,Sub-Saharan Africa,Lesotho,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Liberia,2021-03-18 00:00:00,0.0000
Confirmed Cases,Middle East & North Africa,Libya,2021-03-18 00:00:00,1032.0000
Confirmed Cases,Europe & Central Asia,Liechtenstein,2021-03-18 00:00:00,4.0000
Confirmed Cases,Europe & Central Asia,Lithuania,2021-03-18 00:00:00,580.0000
Confirmed Cases,Europe & Central Asia,Luxembourg,2021-03-18 00:00:00,266.0000
Confirmed Cases,Sub-Saharan Africa,Madagascar,2021-03-18 00:00:00,173.0000
Confirmed Cases,Sub-Saharan Africa,Malawi,2021-03-18 00:00:00,75.0000
Confirmed Cases,East Asia & Pacific,Malaysia,2021-03-18 00:00:00,1213.0000
Confirmed Cases,South Asia,Maldives,2021-03-18 00:00:00,186.0000
Confirmed Cases,Sub-Saharan Africa,Mali,2021-03-18 00:00:00,52.0000
Confirmed Cases,Middle East & North Africa,Malta,2021-03-18 00:00:00,243.0000
Confirmed Cases,East Asia & Pacific,Marshall Islands,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Mauritania,2021-03-18 00:00:00,21.0000
Confirmed Cases,Sub-Saharan Africa,Mauritius,2021-03-18 00:00:00,6.0000
Confirmed Cases,Latin America & The Caribbean,Mexico,2021-03-18 00:00:00,6726.0000
Confirmed Cases,East Asia & Pacific,Micronesia,2021-03-18 00:00:00,0.0000
Confirmed Cases,Europe & Central Asia,Moldova,2021-03-18 00:00:00,1797.0000
Confirmed Cases,Europe & Central Asia,Monaco,2021-03-18 00:00:00,8.0000
Confirmed Cases,East Asia & Pacific,Mongolia,2021-03-18 00:00:00,160.0000
Confirmed Cases,Europe & Central Asia,Montenegro,2021-03-18 00:00:00,521.0000
Confirmed Cases,Middle East & North Africa,Morocco,2021-03-18 00:00:00,487.0000
Confirmed Cases,Sub-Saharan Africa,Mozambique,2021-03-18 00:00:00,255.0000
Confirmed Cases,Sub-Saharan Africa,Namibia,2021-03-18 00:00:00,138.0000
Confirmed Cases,South Asia,Nepal,2021-03-18 00:00:00,107.0000
Confirmed Cases,Europe & Central Asia,Netherlands,2021-03-18 00:00:00,6338.0000
Confirmed Cases,East Asia & Pacific,New Zealand,2021-03-18 00:00:00,10.0000
Confirmed Cases,Latin America & The Caribbean,Nicaragua,2021-03-18 00:00:00,0.0000
Confirmed Cases,Sub-Saharan Africa,Niger,2021-03-18 00:00:00,2.0000
Confirmed Cases,Sub-Saharan Africa,Nigeria,2021-03-18 00:00:00,148.0000
